website_id,detection_date,country,region,industry,organization_size,target_type,url_length,url_depth,num_dots,num_hyphens,num_underscores,num_slashes,num_digits_in_url,num_special_characters,num_subdomains,has_ip_address,has_url_shortener,has_at_symbol,has_double_slash,has_hexadecimal_encoding,url_entropy_score,domain_age_days,domain_registration_length,days_to_domain_expiry,domain_name_length,registrar_reputation_score,domain_reputation_score,domain_name_suspicion_score,has_whois_record,domain_previously_reported,has_https,ssl_certificate_valid,ssl_certificate_age_days,ssl_expiry_days,certificate_trust_score,has_security_headers,security_header_score,has_dns_record,dns_reputation_score,uses_valid_dns,has_hsts,has_content_security_policy,has_login_form,has_password_field,has_payment_form,has_popup,has_iframe,num_external_links,num_internal_links,num_redirects,redirect_risk_score,has_downloadable_file,has_auto_download,has_obfuscated_script,javascript_risk_score,has_suspicious_javascript,has_spelling_errors,content_similarity_to_brand,fake_brand_impersonation,suspicious_word_count,has_suspicious_words,urgency_language_score,threat_language_score,reward_language_score,social_engineering_score,login_request_score,payment_request_score,attack_type,attack_channel,target_population,attack_severity,risk_score,risk_level,detection_status,reported_by,number_of_reports,previous_attack_history,phishing_probability,result
WEB-000053,2025-10-14,Canada,North America,Social Media,Small,Individual,83,6,1,4,1,7,5,5,4,0,1,1,0,0,4.99,0,145,37,23,2.82,9.0,7.83,1,1,0,0,0.0,110,2.72,1.0,2.41,1,30.0,0,0,0,1,1,0,1,0,19.0,6,1,4.08,0,0,0,5.84,0,1,66.0,1,8,1,8.57,5.69,5.43,8.0,5.44,4.22,Credential Harvesting,Email,Executives,High,91,Critical,Confirmed,Security Team,5,0,0.911,Phishing
WEB-000054,2023-11-19,United States,North America,Retail,Large,Customer,46,3,3,0,0,5,0,3,2,0,0,0,0,0,2.41,2737,759,395,17,10.0,,5.3,1,0,1,1,616.0,375,7.9,,4.69,1,90.0,1,1,1,1,1,0,0,0,15.0,36,1,2.11,0,0,0,0.12,0,0,0.0,0,3,0,0.52,0.0,1.9,2.06,3.74,0.85,Not Applicable,Not Applicable,Not Applicable,None,11,Low,False Positive,Third-party Vendor,3,0,0.118,Legitimate
WEB-000055,2024-05-22,China,Asia,Logistics,Large,Customer,32,1,3,3,1,4,0,0,0,0,0,0,0,0,2.41,3141,1508,693,15,8.6,82.0,,1,0,1,1,,283,6.47,0.0,8.4,1,100.0,1,0,0,1,1,0,0,0,25.0,20,0,0.28,1,0,0,1.24,0,0,0.0,0,1,0,1.29,0.53,1.06,1.42,2.42,6.08,Not Applicable,Not Applicable,Not Applicable,None,21,Low,False Positive,User Report,4,0,0.097,Legitimate
WEB-000056,2025-02-22,Germany,Europe,E-commerce,Medium,Government,84,2,4,3,1,6,0,1,3,1,0,0,0,0,6.14,0,258,1,17,0.94,32.0,5.0,0,0,1,0,,2,4.29,,3.86,1,22.0,1,0,0,1,1,0,0,1,3.0,16,4,7.0,1,0,0,5.0,0,1,80.0,1,4,1,6.5,4.7,1.9,8.18,8.69,4.72,Malware Delivery,Email,Vendors,Low,75,High,Resolved,Security Team,2,1,0.684,Phishing
WEB-000057,2026-04-01,India,Asia,Technology,Large,Employee,66,3,4,3,1,3,2,6,3,0,1,1,0,0,5.02,0,354,1,21,1.31,29.0,4.77,1,0,1,0,144.0,117,1.67,0.0,1.39,1,48.0,1,0,0,1,1,0,0,1,7.0,2,1,6.31,0,0,0,7.62,1,1,81.0,1,8,1,7.48,7.67,6.78,6.74,5.4,3.66,Voice Phishing,Phone Call,Employees,Critical,69,High,Confirmed,Law Enforcement,9,0,0.654,Phishing
WEB-000058,2025-06-28,France,Europe,Manufacturing,Small,Individual,117,6,3,6,1,5,16,5,3,0,0,0,0,0,6.02,641,30,1,36,3.05,28.0,5.65,1,0,1,0,22.0,36,1.78,0.0,3.39,0,19.0,1,0,0,1,1,0,0,1,24.0,4,5,6.02,1,0,0,5.35,1,0,30.0,1,13,1,8.98,7.13,7.18,6.5,8.97,10.0,SMS Phishing,Phone Call,General Public,Low,74,High,Confirmed,Automated System,6,0,0.706,Phishing
WEB-000059,2024-02-08,Australia,Oceania,Healthcare,Small,Individual,51,3,3,0,1,6,4,0,2,0,0,0,0,0,3.66,3168,1746,596,19,4.32,100.0,4.85,1,0,1,1,321.0,414,7.74,1.0,8.13,1,94.0,1,1,1,0,0,0,1,1,26.0,26,2,1.61,0,0,0,1.27,0,0,0.0,1,0,0,5.54,2.23,0.62,0.0,3.64,0.0,Not Applicable,Not Applicable,Not Applicable,None,9,Low,Under Investigation,User Report,2,0,0.142,Legitimate
WEB-000060,2024-12-12,China,Asia,E-commerce,Medium,Individual,124,5,2,3,2,3,9,4,5,0,1,1,0,0,5.36,0,30,1,28,3.89,4.0,8.84,1,1,0,1,0.0,0,4.92,0.0,1.2,0,45.0,0,1,0,1,1,0,0,1,0.0,0,3,7.35,1,0,0,9.8,0,0,82.0,1,4,1,5.84,6.93,4.55,7.5,5.99,5.19,Credential Harvesting,QR Code,Vendors,Low,95,Critical,Under Investigation,Security Team,0,0,0.651,Phishing
WEB-000061,2025-12-10,Netherlands,Europe,Manufacturing,Small,Business,59,4,5,2,0,4,5,0,4,0,0,0,1,0,5.94,0,831,323,22,3.04,44.0,7.57,0,0,1,1,0.0,353,4.07,0.0,1.65,0,54.0,1,0,0,1,0,0,0,0,2.0,0,0,6.5,0,0,0,9.69,0,0,100.0,1,11,1,7.18,7.78,3.93,5.34,6.84,5.9,Business Email Compromise,QR Code,Vendors,Low,100,Critical,Confirmed,Security Team,8,0,0.704,Phishing
WEB-000062,2024-12-23,United States,North America,Technology,Medium,Customer,102,1,4,2,0,1,0,4,0,0,0,0,0,0,3.21,3176,1535,558,22,7.42,65.0,1.94,1,0,1,1,552.0,6,8.77,0.0,8.74,0,62.0,1,1,0,0,0,0,0,0,23.0,38,1,0.0,1,0,0,2.44,0,0,26.0,0,4,0,2.12,4.24,1.18,0.75,0.69,1.48,Not Applicable,Not Applicable,Not Applicable,None,30,Medium,False Positive,Automated System,4,0,0.01,Legitimate
WEB-000063,2025-01-03,France,Europe,Energy,Large,Customer,127,2,4,4,0,5,14,3,4,0,0,0,0,0,6.17,0,30,134,16,0.84,18.0,5.48,0,1,1,0,8.0,95,4.14,0.0,2.77,1,32.0,0,0,0,0,0,1,1,1,7.0,16,2,8.17,1,1,1,8.58,0,1,59.0,1,5,1,5.96,6.12,5.52,8.54,5.64,5.4,Whaling,Website,Vendors,Low,82,Critical,Confirmed,Automated System,10,1,0.791,Phishing
WEB-000064,2026-06-08,United States,North America,Education,Medium,Individual,71,2,1,0,1,5,3,0,0,0,0,0,0,0,2.76,2750,1342,663,11,6.57,77.0,1.32,1,0,1,1,610.0,284,6.85,1.0,5.44,1,77.0,1,1,0,0,1,0,0,0,11.0,30,1,1.12,0,0,0,0.45,0,0,57.0,0,3,0,2.89,0.0,1.42,0.0,1.93,1.55,Not Applicable,Not Applicable,Not Applicable,None,8,Low,False Positive,Security Team,3,0,0.207,Legitimate
WEB-000065,2025-07-06,Brazil,South America,Healthcare,Medium,Business,66,1,3,0,0,2,0,0,1,0,0,0,0,0,3.48,2545,1084,555,24,8.07,81.0,2.47,1,0,1,1,507.0,102,6.79,1.0,6.12,1,62.0,1,1,1,0,0,0,0,0,18.0,29,0,1.3,1,0,0,4.25,0,0,26.0,0,2,0,2.56,0.0,2.36,3.79,2.77,1.1,Not Applicable,Not Applicable,Not Applicable,None,2,Low,Resolved,Automated System,0,0,0.018,Legitimate
WEB-000066,2024-09-04,Germany,Europe,Telecommunications,Small,Business,81,6,4,5,0,8,7,6,4,1,0,0,0,0,4.86,216,30,1,22,5.89,37.0,6.14,0,0,0,0,0.0,67,5.7,0.0,2.74,1,25.0,1,0,1,1,1,0,1,1,1.0,15,5,6.41,1,0,0,7.04,0,0,76.0,0,3,0,8.87,8.16,8.07,7.12,7.77,1.63,SMS Phishing,Malicious Ad,Vendors,Low,65,High,Under Investigation,Third-party Vendor,7,1,0.869,Phishing
WEB-000067,2024-04-03,Mexico,North America,Manufacturing,Enterprise,Individual,115,5,5,2,0,6,3,4,4,1,1,0,0,0,6.08,361,392,1,31,2.08,22.0,6.88,0,0,0,0,122.0,0,1.28,0.0,2.92,0,32.0,0,0,0,1,0,0,0,0,10.0,0,2,6.48,1,0,1,6.99,0,1,58.0,1,12,0,7.22,6.12,0.66,4.85,6.51,5.61,Spear Phishing,Malicious Ad,Students,Medium,68,High,Confirmed,,1,1,0.812,Phishing
WEB-000068,2025-02-21,Argentina,South America,Telecommunications,Medium,Customer,73,0,2,0,0,3,1,0,0,0,0,0,0,0,3.29,3284,1342,490,23,5.08,65.0,2.99,1,0,0,1,424.0,505,8.44,1.0,8.49,1,98.0,1,0,0,1,0,1,0,0,5.0,6,1,0.52,0,0,0,0.0,0,0,25.0,0,5,0,4.25,0.0,0.11,0.31,2.33,0.07,Not Applicable,Not Applicable,Not Applicable,None,28,Low,False Positive,,0,0,0.201,Legitimate
WEB-000069,2025-08-27,China,Asia,Insurance,Small,Individual,96,3,5,2,1,7,4,10,3,0,1,1,0,0,5.95,0,30,313,18,3.44,5.0,6.07,0,0,0,0,0.0,153,3.06,0.0,1.91,1,14.0,1,0,0,1,1,0,1,0,4.0,4,6,9.96,0,0,1,4.8,0,0,73.0,1,5,1,9.16,6.69,2.6,6.09,9.26,4.1,Credential Harvesting,QR Code,Vendors,Medium,76,High,Under Investigation,Security Team,5,1,0.842,Phishing
WEB-000070,2024-09-18,Netherlands,Europe,Insurance,Medium,Government,119,3,2,2,2,8,9,9,1,1,0,0,0,0,5.11,0,206,1,15,1.52,24.0,5.72,0,0,1,1,259.0,0,1.3,0.0,0.0,1,65.0,0,0,0,1,0,0,0,0,0.0,12,0,4.69,1,0,0,10.0,1,1,80.0,1,12,1,5.9,6.21,3.31,3.35,7.29,1.92,Voice Phishing,Malicious Ad,Customers,Medium,78,High,Resolved,Automated System,3,0,0.656,Phishing
WEB-000071,2026-07-26,Russia,Europe,E-commerce,Medium,Government,68,3,0,2,0,3,4,4,3,0,0,0,0,0,3.34,2724,1199,72,16,6.78,78.0,0.0,1,0,0,1,293.0,374,6.63,0.0,6.73,1,100.0,1,0,0,1,1,0,0,0,19.0,30,0,0.73,0,0,0,0.09,0,0,30.0,0,0,0,4.79,0.0,0.0,0.0,1.48,1.98,Not Applicable,Not Applicable,Not Applicable,None,11,Low,False Positive,Automated System,0,0,0.223,Legitimate
WEB-000072,2023-10-04,Kenya,Africa,Logistics,Medium,Individual,8,1,2,0,1,4,7,0,3,0,0,0,0,0,2.89,1886,1951,595,11,9.83,,2.82,1,0,1,1,394.0,71,8.1,1.0,6.91,1,84.0,1,1,0,0,0,0,0,0,13.0,30,1,0.0,1,0,0,1.8,0,1,,0,0,1,3.19,3.93,2.68,0.0,3.46,0.71,Not Applicable,Not Applicable,Not Applicable,None,13,Low,False Positive,Automated System,3,0,0.01,Legitimate
WEB-000073,2024-08-10,Singapore,Asia,Energy,Medium,Customer,105,4,5,5,0,4,4,4,2,0,0,0,1,1,7.11,0,30,148,16,4.28,17.0,7.81,0,0,1,0,0.0,43,2.53,0.0,0.28,1,53.0,1,0,0,0,1,1,0,0,0.0,0,4,6.1,0,0,0,5.19,0,1,72.0,1,12,1,9.27,7.37,5.5,7.08,7.88,7.27,Voice Phishing,Social Media,General Public,High,79,High,Confirmed,Automated System,8,0,0.773,Phishing
WEB-000074,2025-01-10,Australia,Oceania,Healthcare,Small,Customer,85,3,2,0,1,5,2,4,2,0,0,0,0,0,2.32,2344,1846,290,12,5.92,74.0,3.45,1,0,0,1,637.0,505,6.94,0.0,6.63,1,100.0,1,0,1,0,0,1,0,0,11.0,10,1,0.0,0,0,1,2.09,0,0,0.0,0,1,0,1.82,0.0,1.71,5.02,1.52,5.54,Not Applicable,Not Applicable,Not Applicable,None,22,Low,False Positive,Law Enforcement,4,0,0.069,Legitimate
WEB-000075,2025-08-29,United Arab Emirates,Middle East,Telecommunications,Small,Individual,51,1,2,0,1,5,7,2,2,0,0,0,0,0,3.24,2195,1383,278,18,5.05,93.0,0.66,1,0,1,1,732.0,102,10.0,1.0,7.97,1,59.0,1,0,1,0,1,0,0,0,25.0,24,0,0.0,0,0,0,3.33,0,0,45.0,0,1,0,0.0,0.67,0.0,0.42,0.05,3.2,Not Applicable,Not Applicable,Not Applicable,None,1,Low,False Positive,Automated System,3,0,0.144,Legitimate
WEB-000076,2025-10-01,Italy,Europe,Cryptocurrency,Small,Business,33,4,2,1,0,2,0,4,2,0,0,0,0,0,4.9,2208,370,451,11,7.41,77.0,1.65,1,0,1,1,739.0,346,6.35,1.0,5.84,1,48.0,1,0,1,1,1,0,0,0,14.0,29,1,1.19,0,0,0,0.0,0,0,0.0,0,0,0,3.01,2.74,0.0,1.99,1.86,0.0,Not Applicable,Not Applicable,Not Applicable,None,24,Low,False Positive,Third-party Vendor,4,0,0.089,Legitimate
WEB-000077,2026-04-10,Brazil,South America,Media,Large,Individual,48,3,2,0,1,2,0,0,0,0,0,0,0,0,1.43,1866,1751,81,21,3.51,91.0,0.36,1,0,1,0,658.0,401,6.71,0.0,7.36,1,43.0,1,1,0,0,0,0,0,0,0.0,5,0,1.28,0,0,0,0.73,0,0,0.0,0,5,0,2.17,0.15,0.0,1.84,3.17,2.21,Not Applicable,Not Applicable,Not Applicable,None,10,Low,False Positive,Third-party Vendor,0,0,0.101,Legitimate
WEB-000078,2024-05-20,United States,North America,Media,Large,Customer,65,3,3,0,1,6,10,7,3,0,1,0,0,0,4.85,0,30,1,25,4.88,8.0,7.51,0,0,1,1,,88,5.41,,1.89,0,69.0,0,0,0,1,0,0,0,0,5.0,0,4,7.28,0,0,0,5.32,0,0,75.0,1,8,1,7.25,7.86,1.71,8.24,8.98,5.84,Credential Harvesting,Phone Call,Students,Medium,75,High,Under Investigation,Automated System,0,0,0.748,Phishing
WEB-000079,2025-04-30,Netherlands,Europe,Government,Small,Business,68,1,0,0,0,4,0,4,2,0,0,0,0,0,3.62,2191,1409,277,25,,67.0,5.2,1,0,1,1,554.0,118,5.69,1.0,6.21,1,86.0,1,0,1,0,1,0,0,0,7.0,25,0,1.36,0,0,0,1.54,0,0,0.0,0,0,0,1.82,0.82,1.38,4.51,1.85,1.3,Not Applicable,Not Applicable,Not Applicable,None,10,Low,False Positive,Third-party Vendor,3,0,0.11,Legitimate
WEB-000080,2024-04-15,United Arab Emirates,Middle East,Social Media,Medium,Customer,54,2,1,0,2,2,0,4,1,0,0,0,0,0,3.61,2669,814,212,16,8.73,93.0,,1,0,1,1,342.0,408,10.0,0.0,8.98,1,79.0,1,1,1,0,0,0,0,0,14.0,12,1,1.14,0,0,0,1.61,0,0,18.0,0,2,1,3.13,2.53,0.22,0.44,0.59,1.76,Not Applicable,Not Applicable,Not Applicable,None,8,Low,Under Investigation,Automated System,6,0,0.112,Legitimate
WEB-000081,2024-12-09,United Kingdom,Europe,Social Media,Small,Employee,85,4,4,2,1,7,4,3,4,0,0,0,1,0,5.58,0,436,1,26,2.34,8.0,5.27,0,1,0,0,176.0,204,3.68,0.0,1.9,0,45.0,0,0,0,1,1,0,0,1,0.0,7,5,8.58,0,0,1,6.79,1,1,51.0,0,9,0,8.33,7.22,6.14,5.01,7.7,5.84,Clone Phishing,SMS,Executives,Medium,100,Critical,Under Investigation,Automated System,8,0,0.966,Phishing
WEB-000082,2024-10-19,Germany,Europe,Cryptocurrency,Large,Business,120,4,3,3,0,3,8,9,2,1,1,0,0,0,7.06,1035,983,552,15,4.48,,7.92,0,0,0,0,0.0,197,2.11,0.0,1.65,0,9.0,0,0,0,1,1,0,0,1,12.0,2,2,7.94,0,0,1,4.67,1,1,60.0,0,9,0,7.9,6.35,4.9,8.19,7.5,8.81,Voice Phishing,SMS,Employees,Medium,46,Medium,Under Investigation,Automated System,3,0,0.776,Phishing
WEB-000083,2025-08-06,Japan,Asia,Media,Medium,Individual,46,4,0,2,0,5,9,0,0,0,0,0,0,0,3.73,2978,1254,466,10,8.68,100.0,1.27,1,0,1,1,475.0,413,8.47,1.0,5.65,1,99.0,1,1,1,0,1,1,0,0,17.0,11,1,0.66,0,0,0,3.26,0,0,8.0,0,0,0,2.39,1.2,5.05,2.13,0.0,1.04,Not Applicable,Not Applicable,Not Applicable,None,18,Low,Under Investigation,User Report,0,1,0.071,Legitimate
WEB-000084,2023-08-17,Argentina,South America,Media,Small,Individual,64,2,0,0,1,3,0,0,0,0,0,0,0,0,4.39,2463,1107,608,11,6.37,89.0,2.06,1,0,1,1,548.0,347,10.0,1.0,8.17,1,92.0,1,1,0,0,0,0,0,0,9.0,17,1,2.52,0,0,0,1.94,0,0,0.0,0,6,0,0.56,0.0,0.0,3.78,6.77,2.84,Not Applicable,Not Applicable,Not Applicable,None,19,Low,Under Investigation,Law Enforcement,0,0,0.187,Legitimate
WEB-000085,2025-10-24,Spain,Europe,E-commerce,Large,Customer,12,4,1,0,0,5,0,0,0,0,0,0,0,0,2.41,2501,1263,437,10,6.59,94.0,2.08,1,0,1,1,505.0,407,6.89,0.0,8.36,0,79.0,1,1,0,0,0,1,0,0,4.0,30,0,3.26,0,0,0,1.93,0,0,,0,0,0,1.04,0.57,3.47,0.33,2.75,1.92,Not Applicable,Not Applicable,Not Applicable,None,0,Low,False Positive,Security Team,0,0,0.453,Legitimate
WEB-000086,2024-04-23,France,Europe,Media,Small,Customer,41,2,3,2,1,4,0,0,2,0,0,0,0,0,3.61,2350,1078,196,11,8.51,58.0,2.79,1,0,1,1,566.0,270,9.55,1.0,6.81,1,85.0,1,0,0,0,0,0,0,0,12.0,15,1,3.65,0,0,0,3.02,0,0,0.0,0,7,0,1.02,0.0,3.44,0.0,4.37,0.98,Not Applicable,Not Applicable,Not Applicable,None,25,Low,Resolved,Automated System,4,0,0.111,Legitimate
WEB-000087,2025-07-15,France,Europe,Banking,Enterprise,Individual,8,3,2,2,0,2,0,0,0,0,0,0,0,0,3.5,3096,1354,474,8,8.36,96.0,1.13,0,0,1,1,526.0,344,7.15,1.0,6.95,1,100.0,1,1,1,1,0,1,0,0,4.0,16,4,1.56,0,0,0,3.44,0,0,16.0,0,0,0,4.02,2.04,1.82,0.67,0.57,0.24,Not Applicable,Not Applicable,Not Applicable,None,20,Low,False Positive,User Report,0,0,0.249,Legitimate
WEB-000088,2024-03-31,Italy,Europe,Cryptocurrency,Enterprise,Individual,95,4,2,5,2,3,8,6,1,1,0,0,1,0,5.85,509,30,1,32,3.0,7.0,7.74,1,0,0,0,0.0,0,0.0,0.0,1.03,0,62.0,0,1,0,1,0,1,0,0,20.0,0,5,5.5,1,0,0,6.98,0,1,90.0,0,7,1,7.25,5.06,2.43,6.11,5.77,2.51,Voice Phishing,Phone Call,Students,Medium,90,Critical,Confirmed,Security Team,6,0,0.971,Phishing
WEB-000089,2024-10-25,United Kingdom,Europe,Insurance,Large,Individual,132,5,2,3,0,9,3,7,2,1,1,0,0,0,4.75,121,769,1,23,2.38,8.0,9.92,1,0,0,0,0.0,0,0.0,0.0,0.0,0,13.0,0,0,1,0,1,0,0,0,10.0,0,4,7.73,0,0,1,6.96,1,0,66.0,1,11,1,7.14,7.95,10.0,7.47,6.48,6.01,Invoice Fraud,QR Code,Executives,Critical,71,High,Confirmed,Automated System,1,0,0.976,Phishing
WEB-000090,2025-02-14,South Africa,Africa,Banking,Enterprise,Government,38,1,1,0,2,3,6,2,0,1,0,0,0,0,4.41,2600,1373,434,17,9.0,,2.55,1,0,1,1,477.0,384,7.24,1.0,7.35,1,72.0,1,1,0,0,0,0,0,0,18.0,17,1,1.63,0,0,0,3.23,0,0,18.0,0,4,0,2.39,2.48,0.0,3.15,2.81,2.05,Not Applicable,Not Applicable,Not Applicable,None,4,Low,Resolved,Automated System,0,0,0.049,Legitimate
WEB-000091,2024-04-30,India,Asia,Technology,Small,Business,92,5,5,4,1,7,11,1,3,0,0,0,0,0,7.02,0,137,1,20,3.56,12.0,3.34,0,0,1,0,129.0,57,0.0,1.0,1.62,1,35.0,1,0,0,1,1,0,1,0,8.0,22,5,7.95,0,0,0,8.81,1,0,49.0,1,3,1,7.19,5.17,6.22,5.43,6.17,6.04,Whaling,Email,Customers,High,92,Critical,Under Investigation,Security Team,6,1,0.916,Phishing
WEB-000092,2024-08-27,India,Asia,Education,Small,Customer,18,2,3,1,2,2,0,5,2,0,0,0,0,0,3.28,2480,440,344,11,10.0,80.0,4.05,1,0,1,1,411.0,333,9.2,1.0,5.86,1,80.0,1,1,0,0,0,0,0,0,18.0,16,0,3.36,1,0,0,0.99,0,0,25.0,0,5,0,0.0,0.53,3.2,0.89,1.93,0.22,Not Applicable,Not Applicable,Not Applicable,None,15,Low,False Positive,Law Enforcement,0,0,0.145,Legitimate
WEB-000093,2023-09-17,India,Asia,Manufacturing,Small,Employee,41,4,3,0,0,2,3,2,1,0,0,0,0,0,5.06,2934,1762,476,28,8.09,62.0,0.0,1,0,1,1,686.0,243,8.42,1.0,7.46,1,,1,0,0,1,1,0,0,0,15.0,30,1,1.97,0,0,0,2.22,0,0,22.0,0,7,0,2.27,0.0,1.15,0.84,1.79,0.01,Not Applicable,Not Applicable,Not Applicable,None,22,Low,Resolved,Security Team,3,0,0.38,Legitimate
WEB-000094,2024-05-13,India,Asia,Healthcare,Medium,Government,80,3,2,3,1,7,7,9,3,0,0,0,0,1,6.52,0,298,1,31,1.04,22.0,8.72,1,0,0,1,172.0,67,3.36,0.0,3.13,1,23.0,0,0,0,1,1,1,0,0,0.0,8,4,4.48,0,0,0,7.99,1,1,75.0,0,9,1,6.77,4.95,2.06,9.33,4.28,7.18,Whaling,Phone Call,Executives,High,79,High,Under Investigation,Third-party Vendor,6,0,0.957,Phishing
WEB-000095,2025-09-27,Canada,North America,Social Media,Medium,Individual,19,3,1,0,0,7,11,0,1,1,0,0,1,0,3.22,2468,1254,419,10,6.23,64.0,0.63,1,0,1,1,510.0,372,6.22,0.0,8.66,1,100.0,1,0,1,0,0,1,0,0,12.0,21,3,0.07,0,0,0,0.0,0,0,0.0,0,0,0,2.78,0.0,1.02,0.0,2.7,0.0,Not Applicable,Not Applicable,Not Applicable,None,13,Low,Resolved,User Report,0,0,0.01,Legitimate
WEB-000096,2025-02-13,China,Asia,Banking,Small,Customer,49,2,2,2,1,3,10,7,5,0,0,0,1,0,5.1,0,496,345,9,1.44,46.0,8.59,0,0,1,0,184.0,182,3.53,0.0,0.98,1,37.0,1,0,1,1,0,0,0,0,3.0,4,3,7.24,1,0,0,8.92,0,1,70.0,0,8,1,8.34,6.31,7.27,5.79,8.47,8.47,SMS Phishing,SMS,Executives,Medium,55,High,Resolved,User Report,1,0,0.681,Phishing
WEB-000097,2026-06-30,Russia,Europe,Media,Large,Individual,81,3,6,5,1,5,5,4,3,0,0,0,0,0,6.25,555,30,1,30,3.7,17.0,7.04,0,1,0,0,0.0,0,4.39,1.0,3.96,1,0.0,0,0,0,1,1,1,0,0,0.0,14,3,7.1,0,1,1,8.94,0,0,67.0,1,10,1,7.99,5.83,4.35,5.28,5.95,5.46,Credential Harvesting,Social Media,Executives,Medium,93,Critical,Confirmed,Security Team,0,0,0.853,Phishing
WEB-000098,2026-03-10,India,Asia,Healthcare,Small,Government,68,1,2,1,0,0,0,1,0,0,0,0,0,0,4.65,2826,1439,690,14,5.49,80.0,0.09,1,0,1,1,685.0,353,8.71,0.0,7.61,1,79.0,1,1,0,1,0,0,0,0,14.0,31,1,1.52,1,0,0,0.47,0,0,12.0,0,5,0,2.88,2.43,1.08,0.71,3.02,0.0,Not Applicable,Not Applicable,Not Applicable,None,6,Low,Under Investigation,Automated System,0,0,0.01,Legitimate
WEB-000099,2024-05-02,United Arab Emirates,Middle East,Government,Small,Customer,85,2,5,2,0,8,5,4,3,0,0,0,1,0,5.59,619,186,1,16,0.37,,9.48,0,1,0,0,0.0,0,1.92,0.0,2.95,0,51.0,1,0,0,1,0,1,1,0,2.0,7,4,4.82,0,1,1,10.0,0,1,64.0,0,7,1,5.58,6.64,6.63,7.41,6.3,2.07,Clone Phishing,Website,Customers,Low,93,Critical,Confirmed,Security Team,0,0,0.584,Phishing
WEB-000100,2025-12-07,United States,North America,Cryptocurrency,Large,Employee,8,3,2,1,0,0,0,2,1,0,0,0,0,0,1.97,2960,1245,537,26,7.99,79.0,4.32,1,0,1,1,,306,9.4,1.0,8.57,1,,1,1,0,0,0,0,0,0,10.0,25,0,2.43,0,0,0,0.38,0,0,,0,5,0,2.15,0.0,5.34,0.18,0.32,2.93,Not Applicable,Not Applicable,Not Applicable,None,16,Low,Resolved,User Report,0,0,0.041,Legitimate
WEB-000101,2026-04-30,United States,North America,Banking,Large,Business,24,1,3,0,0,3,2,1,1,0,0,0,0,0,2.76,2896,729,346,14,6.31,93.0,1.38,1,0,1,0,309.0,221,7.83,0.0,5.37,1,59.0,1,1,0,0,0,0,0,0,7.0,24,0,1.92,0,0,0,0.0,0,0,9.0,0,3,0,0.0,0.0,1.14,2.56,2.35,1.39,Not Applicable,Not Applicable,Not Applicable,None,24,Low,Under Investigation,User Report,0,0,0.036,Legitimate
WEB-000102,2024-12-05,Argentina,South America,Banking,Small,Government,15,3,0,1,0,6,0,0,1,0,0,0,0,0,1.52,2286,952,357,18,6.94,95.0,2.48,1,0,1,1,698.0,496,8.38,1.0,4.89,1,73.0,1,0,1,0,1,0,0,0,26.0,26,0,2.33,0,0,0,4.85,0,0,0.0,0,5,0,1.06,1.47,0.0,2.26,3.06,0.72,Not Applicable,Not Applicable,Not Applicable,None,20,Low,Under Investigation,Security Team,1,0,0.172,Legitimate
WEB-000103,2024-11-07,United Kingdom,Europe,Telecommunications,Small,Government,8,1,1,0,3,0,0,0,0,0,0,0,0,0,3.74,2697,1266,612,11,8.62,100.0,2.84,1,0,1,1,363.0,273,5.48,1.0,7.24,1,97.0,1,1,1,1,0,1,1,1,13.0,31,0,1.19,0,0,0,0.92,0,0,11.0,0,2,0,0.0,0.91,2.98,0.67,0.98,2.14,Not Applicable,Not Applicable,Not Applicable,None,22,Low,Under Investigation,Automated System,1,0,0.01,Legitimate
WEB-000104,2024-01-28,United Kingdom,Europe,Social Media,Large,Customer,60,1,2,0,0,2,8,2,1,0,0,0,0,0,2.85,2190,1142,251,13,8.38,63.0,2.07,1,0,1,1,291.0,552,6.92,1.0,10.0,1,82.0,1,1,0,0,1,0,0,0,17.0,22,2,3.9,0,0,0,1.97,0,0,0.0,0,1,0,0.0,2.22,2.7,3.41,0.35,3.72,Not Applicable,Not Applicable,Not Applicable,None,1,Low,False Positive,User Report,0,0,0.205,Legitimate
WEB-000105,2024-08-19,China,Asia,Logistics,Large,Employee,58,2,1,0,0,6,0,0,0,0,0,0,0,0,3.9,3231,1464,13,11,5.35,74.0,2.98,1,0,1,1,271.0,587,9.6,1.0,8.27,1,91.0,1,0,0,1,1,0,0,0,12.0,22,0,0.82,0,0,0,1.25,0,0,22.0,0,2,1,0.0,0.31,2.11,2.14,2.7,1.25,Not Applicable,Not Applicable,Not Applicable,None,14,Low,False Positive,User Report,4,0,0.107,Legitimate
WEB-000106,2025-08-05,Kenya,Africa,Government,Enterprise,Customer,75,3,2,0,1,3,0,0,1,0,0,0,0,0,3.46,2305,1012,775,14,6.6,57.0,0.0,1,0,1,1,598.0,453,8.24,,4.14,1,90.0,0,0,1,0,1,0,0,0,7.0,6,0,1.59,0,0,0,3.65,0,0,21.0,0,2,1,1.32,0.0,0.0,1.45,1.4,3.86,Not Applicable,Not Applicable,Not Applicable,None,28,Low,Resolved,,3,0,0.182,Legitimate
